shift_cm-1,intensity
1000.0,0.056704790450837754
1001.0,0.05700310669886672
1002.0,0.05730385502042473
1003.0,0.057607062451426376
1004.0,0.0579127564091559
1005.0,0.058220964698788236
1006.0,0.05853171552004124
1007.0,0.05884503747396173
1008.0,0.05916095956984884
1009.0,0.059479511232317574
1010.0,0.05980072230850592
1011.0,0.06012462307542898
1012.0,0.060451244247483334
1013.0,0.06078061698410541
1014.0,0.06111277289758733
1015.0,0.06144774406105395
1016.0,0.06178556301660506
1017.0,0.06212626278362644
1018.0,0.06246987686727406
1019.0,0.06281643926713529
1020.0,0.06316598448607162
1021.0,0.06351854753924706
1022.0,0.06387416396334678
1023.0,0.06423286982599065
1024.0,0.06459470173534629
1025.0,0.06495969684994658
1026.0,0.06532789288871652
1027.0,0.0656993281412148
1028.0,0.06607404147809495
1029.0,0.06645207236179199
1030.0,0.0668334608574397
1031.0,0.06721824764402445
1032.0,0.06760647402578158
1033.0,0.06799818194384008
1034.0,0.06839341398812199
1035.0,0.068792213409503
1036.0,0.06919462413224058
1037.0,0.06960069076667655
1038.0,0.07001045862222113
1039.0,0.07042397372062541
1040.0,0.07084128280954975
1041.0,0.07126243337643577
1042.0,0.07168747366268938
1043.0,0.07211645267818334
1044.0,0.07254942021608721
1045.0,0.0729864268680333
1046.0,0.07342752403962763
1047.0,0.07387276396631429
1048.0,0.07432219972960323
1049.0,0.07477588527367032
1050.0,0.07523387542233995
1051.0,0.07569622589646008
1052.0,0.07616299333168033
1053.0,0.0766342352966435
1054.0,0.07711001031160197
1055.0,0.07759037786747013
1056.0,0.07807539844532456
1057.0,0.07856513353636414
1058.0,0.07905964566234251
1059.0,0.07955899839648568
1060.0,0.08006325638490798
1061.0,0.08057248536854011
1062.0,0.08108675220558323
1063.0,0.08160612489450367
1064.0,0.08213067259758287
1065.0,0.08266046566503871
1066.0,0.08319557565973312
1067.0,0.08373607538248322
1068.0,0.08428203889799227
1069.0,0.08483354156141841
1070.0,0.08539066004559857
1071.0,0.08595347236894672
1072.0,0.08652205792404515
1073.0,0.08709649750694877
1074.0,0.08767687334722299
1075.0,0.08826326913873557
1076.0,0.0888557700712253
1077.0,0.0894544628626688
1078.0,0.09005943579246942
1079.0,0.09067077873549192
1080.0,0.09128858319696766
1081.0,0.09191294234829571
1082.0,0.09254395106376671
1083.0,0.09318170595823633
1084.0,0.09382630542577655
1085.0,0.09447784967933438
1086.0,0.0951364407914273
1087.0,0.09580218273590738
1088.0,0.09647518143082569
1089.0,0.09715554478243056
1090.0,0.09784338273033394
1091.0,0.09853880729388165
1092.0,0.099241932619764
1093.0,0.09995287503090527
1094.0,0.1006717530766712
1095.0,0.10139868758443515
1096.0,0.10213380171254557
1097.0,0.10287722100473791
1098.0,0.10362907344603656
1099.0,0.10438948952019357
1100.0,0.10515860226871243
1101.0,0.10593654735150726
1102.0,0.10672346310924946
1103.0,0.10751949062745542
1104.0,0.10832477380237135
1105.0,0.10913945940871288
1106.0,0.10996369716931932
1107.0,0.11079763982678482
1108.0,0.11164144321713061
1109.0,0.11249526634558508
1110.0,0.11335927146454108
1111.0,0.11423362415376187
1112.0,0.11511849340291039
1113.0,0.11601405169647892
1114.0,0.11692047510119918
1115.0,0.11783794335601622
1116.0,0.11876663996471193
1117.0,0.1197067522912681
1118.0,0.12065847165806168
1119.0,0.12162199344698876
1120.0,0.12259751720361782
1121.0,0.12358524674447556
