shift_cm-1,intensity
1000.0,0.18731651929427545
1001.0,0.20147096051034452
1002.0,0.23617481485403546
1003.0,0.21413777231211112
1004.0,0.30687817145695406
1005.0,0.18874381265323478
1006.0,-0.03619841063977972
1007.0,0.15700255300206387
1008.0,-0.1907324333728507
1009.0,0.14764389309489634
1010.0,0.12233673106361118
1011.0,-0.16534249240493093
1012.0,0.19934403480050406
1013.0,0.006371421973456692
1014.0,-0.03685902821900063
1015.0,-0.1132829464403315
1016.0,0.3377288311661922
1017.0,-0.07550844695744673
1018.0,0.06721599160490921
1019.0,-0.0708238556828841
1020.0,-0.03878967697981249
1021.0,-0.30499542765232024
1022.0,0.19906692601001505
1023.0,-0.27385168795351933
1024.0,0.29459188403561276
1025.0,-0.3122375334721568
1026.0,-0.039929541522954026
1027.0,-0.020171753079664706
1028.0,-0.08068506958110655
1029.0,0.049865607421047876
1030.0,-0.1730221199567889
1031.0,0.03132649049961867
1032.0,-0.03005665799768599
1033.0,0.11564726854683777
1034.0,0.09335412871675053
1035.0,-0.02367251487333212
1036.0,-0.01822188407895349
1037.0,0.0834262828260349
1038.0,0.09917963328299059
1039.0,0.26487538645386455
1040.0,0.2774038917500409
1041.0,0.2095596366309374
1042.0,-0.10699687713523631
1043.0,-0.19887884076875206
1044.0,-0.06234840138541031
1045.0,0.3154274715034362
1046.0,0.03430074802624613
1047.0,0.2725249076843256
1048.0,0.21204452574138055
1049.0,0.15970757000173683
1050.0,-0.12345745710972633
1051.0,0.14055017392375027
1052.0,0.0467661216104238
1053.0,0.1863766349604276
1054.0,-0.29549385116329796
1055.0,0.15094533976111013
1056.0,0.03295532751511317
1057.0,0.07671930886948403
1058.0,0.23527950486292593
1059.0,-0.011310116635386835
1060.0,0.02826286701367358
1061.0,0.21377064248171881
1062.0,0.038167919216513975
1063.0,0.11408948053284865
1064.0,0.14309775073601205
1065.0,-0.18250104113310484
1066.0,0.006412256554535853
1067.0,0.22377703133083748
1068.0,0.01862560942681965
1069.0,0.05008826595914043
1070.0,0.11647125063039016
1071.0,0.07053538346387629
1072.0,0.14683873403434033
1073.0,0.04992357083025498
1074.0,-0.04718800430746414
1075.0,-0.08316131287249058
1076.0,0.13446852977385437
1077.0,0.1714634801147249
1078.0,0.20927969248094336
1079.0,-0.02205939277217564
1080.0,0.37312265748892565
1081.0,0.17454671827843654
1082.0,0.0994816518688831
1083.0,-0.06572183901650305
1084.0,0.2838275334647751
1085.0,-0.08645298317919987
1086.0,-0.027385281352435634
1087.0,0.02041809910288514
1088.0,0.13201926002467296
1089.0,0.12787903106873072
1090.0,0.09386740708801485
1091.0,0.15619556917672087
1092.0,-0.07049325581251645
1093.0,0.22990123004545088
1094.0,0.3063622549429367
1095.0,0.04946445389884771
1096.0,0.16388889035170742
1097.0,0.16528625394725927
1098.0,0.05031293143582751
1099.0,0.19970770483105654
1100.0,0.1412169427017178
1101.0,0.0547096397272116
1102.0,-0.034193480400311504
1103.0,0.1270810588888423
1104.0,0.29274436672416476
1105.0,-0.13224596000575145
1106.0,0.09268164683163999
1107.0,0.18707382863684657
1108.0,0.20221146930597966
1109.0,0.2528134144930229
1110.0,0.23226768181467794
1111.0,-0.06534964226721451
1112.0,-0.010210492086161566
1113.0,0.08638785739433844
1114.0,-0.06989796731837183
1115.0,0.11181556952498829
1116.0,0.0409662222516325
1117.0,-0.03363405963355072
1118.0,0.27562583373152383
1119.0,0.3227861848067317
1120.0,0.06656999601163194
1121.0,-0.14512604670290596
1122.0,0.2586258750694846
1123.0,0.10658363164435904
1124.0,0.2050326912942283
1125.0,0.3733450570470621
1126.0,-0.00036169033375652027
1127.0,0.01699223643005371
