shift_cm-1,intensity
800.0,0.6905695093140447
801.0,0.998986256792441
802.0,1.0889089729897747
803.0,1.171194808826581
804.0,0.8010637697634538
805.0,0.9307076325800325
806.0,1.0415536937888175
807.0,0.8451786895010927
808.0,1.046495526507997
809.0,0.6435387609802588
810.0,0.8033209421220546
811.0,1.2866599700002284
812.0,0.9276073800979241
813.0,1.0775533752791095
814.0,1.1604907903861916
815.0,1.1179889987712723
816.0,0.969575675730982
817.0,1.397713354717241
818.0,0.9989625345554498
819.0,0.465139902953547
820.0,0.6594881987246333
821.0,1.2635181316767192
822.0,0.9995012427231642
823.0,0.963094986009513
824.0,0.8810188551400251
825.0,1.0459636685339335
826.0,0.6338500509453601
827.0,1.5292307011075998
828.0,1.0016612502644013
829.0,0.9634722366152244
830.0,0.8849903722859589
831.0,1.1831923416562495
832.0,1.2093627675476375
833.0,0.7649722200489074
834.0,1.3653047717357756
835.0,1.2624058905813238
836.0,1.0688711696943591
837.0,1.534198682942605
838.0,1.1372935323174147
839.0,1.1177118842951586
840.0,0.942367936593899
841.0,1.155007972709479
842.0,1.2632424413398329
843.0,1.2575517944275005
844.0,0.9278309881537402
845.0,1.0098493582184587
846.0,1.2630234772140188
847.0,1.1207721682828333
848.0,1.469231540582312
849.0,1.1408991480678394
850.0,1.1257592265862757
851.0,1.4088238771135604
852.0,1.2241838571321872
853.0,0.9861363211637817
854.0,0.9665408155013104
855.0,1.4279180321346516
856.0,1.222026101952515
857.0,1.297330295116492
858.0,1.6031627280943825
859.0,1.1312492537669934
860.0,1.1212481101797447
861.0,1.1470153366957463
862.0,1.512125194578891
863.0,1.0922303561594888
864.0,1.6185686443797422
865.0,1.2832309052709616
866.0,1.448822636924545
867.0,1.3964423933450782
868.0,0.8195160974008017
869.0,1.1949929067447895
870.0,0.7983555658694882
871.0,1.3971368094912013
872.0,1.682944474639104
873.0,1.2763958509357425
874.0,1.3212316065927665
875.0,1.099394152930517
876.0,1.1586411637245118
877.0,1.3740429044602476
878.0,1.331465626551163
879.0,1.331937800500199
880.0,1.4952460103721905
881.0,1.4508576096129586
882.0,1.2901192805207828
883.0,1.034218277740702
884.0,1.0939227258350632
885.0,1.2341794391859198
886.0,1.426457785301149
887.0,1.4392158705913856
888.0,1.6005956557103176
889.0,1.1905562388757331
890.0,1.596111039576654
891.0,1.066210859765195
892.0,1.5378275695369812
893.0,1.3702757670476453
894.0,1.3169569988181205
895.0,1.734429721328787
896.0,1.352373186382026
897.0,1.4792536014491962
898.0,1.4824709290342701
899.0,1.399926109270882
900.0,1.6918779128837667
901.0,1.0217918587963384
902.0,1.431115412672076
903.0,1.7037085085281622
904.0,1.590659347565852
905.0,1.6043290478033259
906.0,1.489490798591082
907.0,1.4023691160984246
908.0,1.5475903202876375
909.0,1.5263287129546108
910.0,1.5002219864104245
911.0,1.3540084040821494
912.0,1.5383219240953776
913.0,1.6868544655142987
914.0,1.630307990012645
915.0,1.6630216205183683
916.0,1.9878062205598188
917.0,1.7027636903940777
918.0,1.7869369634798826
919.0,1.3524394364347636
920.0,1.4930129562798888
921.0,1.854887458079969
922.0,1.1445002357590879
923.0,1.765245807963339
924.0,1.6207470981985335
925.0,1.9144007207315443
926.0,1.5808633148399387
927.0,1.555850017225315
928.0,1.6212524860055666
929.0,1.6384395103396336
930.0,1.6148047853495082
931.0,2.1770519275688494
932.0,1.730897220287013
933.0,1.578746059425046
934.0,1.7207409553836834
935.0,2.0683062946067334
936.0,2.1550562897850254
937.0,1.8397706068840987
938.0,1.7081966998824916
939.0,1.6722942198206112
940.0,1.8663723475781702
941.0,1.9959237984057008
942.0,1.4778327588677707
943.0,1.5977135405252834
944.0,1.910969375342102
945.0,1.5659976343565745
946.0,2.095462734555892
947.0,1.8069582921747511
948.0,1.837352105152174
949.0,1.7918411674858
950.0,1.6835031476113014
951.0,1.9543159237696044
952.0,1.7540521383965975
953.0,1.6899581638087828
954.0,1.6881393988205011
955.0,1.6474151936941965
956.0,1.7621654804352551
957.0,2.0783956703815596
958.0,2.1374401507433762
959.0,2.22180838752165
960.0,1.9244007803811436
961.0,1.9823259180417818
962.0,1.9700718066188576
963.0,2.3481001167067896
964.0,1.9601706492608506
965.0,2.083452725474837
966.0,2.0551056862498998
967.0,1.4217005119574293
968.0,2.4664052899285087
969.0,1.9407850857952975
970.0,2.0694672494337296
971.0,2.0704853887564245
972.0,1.828513385743686
973.0,2.2227276206858004
974.0,2.207848113837112
975.0,2.3942529782250594
976.0,2.1083881476130495
977.0,2.37137455843909
978.0,2.0361622424920975
979.0,1.8919118063098632
980.0,1.8576470695261125
981.0,2.2921701542679536
982.0,2.365906280314175
983.0,2.176627237689125
984.0,2.3373692540550355
985.0,1.9354967739712634
986.0,2.357020589869417
987.0,2.4527346134293038
988.0,2.4360231005130255
989.0,1.9754568691699168
990.0,2.1458454103425617
991.0,2.2835987191707265
992.0,2.1194298028453638
993.0,2.030126804532466
994.0,2.177447275866677
995.0,1.984872546314802
996.0,2.180798937274235
997.0,2.3212685913635767
998.0,2.2515933488567423
999.0,2.481095997985795
1000.0,2.070642443295738
1001.0,2.5163274812956917
1002.0,2.0449377510972457
1003.0,2.132011700079039
1004.0,2.380544445586496
1005.0,2.3807897923372163
1006.0,2.368281824645504
1007.0,2.6096823093664296
1008.0,2.744981283697255
1009.0,1.9767168690108017
1010.0,2.540997579829445
1011.0,2.7780276440284153
1012.0,2.051531688532059
1013.0,2.7619583522127265
1014.0,2.4932298929324888
1015.0,1.8553003640449006
1016.0,2.393218797066368
1017.0,2.329343397553077
1018.0,2.608059636640647
1019.0,2.118491842315069
1020.0,2.5175564999790723
1021.0,2.431583725293233
1022.0,2.007111182940843
1023.0,2.6308224098777515
1024.0,2.580512232590789
1025.0,2.7789984273968282
1026.0,2.575280337657692
1027.0,2.5684539723721778
1028.0,2.795927924972303
1029.0,2.4249392978290776
1030.0,2.4345238556834907
1031.0,2.3763855242028638
1032.0,2.4880302261076586
1033.0,2.772281312248025
1034.0,2.23736609146189
1035.0,2.4386767855593976
1036.0,2.5759724812409597
1037.0,2.83713365411874
1038.0,2.739980436629788
1039.0,2.6776929289808304
1040.0,2.6848052478202886
1041.0,2.9382472947312652
1042.0,2.7842848275890915
1043.0,2.5810795564554794
1044.0,2.5721328520257978
1045.0,2.737855569852999
1046.0,2.5229018143082778
1047.0,3.1669003889865786
1048.0,2.916492894980534
1049.0,2.48923214685487
1050.0,2.95963398200573
1051.0,2.601023633211698
1052.0,2.602627911631025
1053.0,3.3403039746188403
1054.0,2.9685343081283486
1055.0,3.0882898099597527
1056.0,2.5902134887793604
1057.0,2.639326457100488
1058.0,3.2865740029135524
1059.0,2.900269944717015
1060.0,2.773243595944211
1061.0,2.676385558835879
