shift_cm-1,intensity
800.0,5.396977402059631
801.0,5.153670935852964
802.0,5.340085796576784
803.0,5.166320393613381
804.0,5.398910168683974
805.0,5.284497186550509
806.0,5.392438703344932
807.0,5.352527675248956
808.0,5.505303024106415
809.0,5.568230904718347
810.0,5.406416535664497
811.0,5.455621663146108
812.0,5.244214362812044
813.0,5.268354056575849
814.0,5.406762067042576
815.0,5.6807986401360315
816.0,5.5896146434522525
817.0,5.366260372677949
818.0,5.395767850348776
819.0,5.546504862881604
820.0,5.331779209133972
821.0,5.2642229766128965
822.0,5.446185255580756
823.0,5.413080438142233
824.0,5.422094969189813
825.0,5.673983902926878
826.0,5.336114474754936
827.0,5.678872391299993
828.0,5.671789994378302
829.0,5.402805835490687
830.0,5.587679841643589
831.0,5.307269471632805
832.0,5.2988190977764695
833.0,5.441559416097529
834.0,5.612497848228574
835.0,5.611264090057726
836.0,5.499386597376626
837.0,5.254374265112175
838.0,5.506081289659479
839.0,5.197333223291369
840.0,5.102644612155077
841.0,5.417931462599869
842.0,5.403334201565573
843.0,5.408496539575049
844.0,5.38081705617866
845.0,5.43557632349697
846.0,5.572984782133285
847.0,5.645927874381159
848.0,5.623064828570275
849.0,5.58526994634314
850.0,5.391929530941107
851.0,5.929534906426045
852.0,5.565560837879406
853.0,5.158608093908332
854.0,5.487751521531061
855.0,4.964687644672009
856.0,5.738697351619017
857.0,5.47065673911652
858.0,5.213242647085764
859.0,5.6779057838768825
860.0,5.619707151943575
861.0,5.4710830120169325
862.0,5.314939544308695
863.0,5.430173168265242
864.0,5.287899061550409
865.0,5.282322490911932
866.0,5.146384364272272
867.0,5.790020894537748
868.0,5.486525590187681
869.0,5.492639842690656
870.0,5.43145650660932
871.0,5.830338802749806
872.0,5.3862460167103805
873.0,5.4896168180709015
874.0,5.338902973720093
875.0,5.540062841527514
876.0,5.674039860425745
877.0,5.408762851531985
878.0,5.423255541816285
879.0,5.356050036613139
880.0,5.505455471205148
881.0,5.23043930842241
882.0,5.386880947296528
883.0,5.326130408620027
884.0,5.490349984928247
885.0,5.61432276044379
886.0,5.412455242273118
887.0,5.4743418240613115
888.0,5.256598756333702
889.0,5.460111793570955
890.0,5.679347869292499
891.0,5.689809445044427
892.0,5.4983615534849735
893.0,5.470665481965372
894.0,5.31864591067384
895.0,4.990808662082335
896.0,5.60079307642559
897.0,5.488989381007075
898.0,5.26225961017486
899.0,5.4843651611638515
900.0,5.497974842217534
901.0,5.616005312557491
902.0,5.305474756402859
903.0,5.352813543889697
904.0,5.424277226679424
905.0,5.906528673403394
906.0,5.6639746037511465
907.0,5.312566967575341
908.0,5.555482690939617
909.0,5.5258350808170364
910.0,5.572092639014846
911.0,5.082870447670063
912.0,5.547867096226213
913.0,5.538077478904476
914.0,5.522048923583894
915.0,5.278100339978222
916.0,5.400172635361434
917.0,5.54039953085699
918.0,5.275850189932147
919.0,5.098535345864975
920.0,5.511545504928267
921.0,5.344098771602814
922.0,5.445744313883372
923.0,5.6152681641527336
924.0,5.438331128545105
925.0,5.853069081311579
926.0,5.32709041451987
927.0,5.438765761793326
928.0,5.212380793956129
929.0,5.447297634525884
930.0,5.771536620129875
931.0,5.315544089425559
932.0,5.364815977674315
933.0,5.53860243856769
934.0,5.41475598616939
935.0,5.336112038857654
936.0,5.218277485939952
937.0,5.330298782754139
938.0,5.458842277400811
939.0,5.36995087266448
940.0,5.28483668812311
941.0,5.098390848543406
942.0,5.429196943888614
943.0,5.301968017979846
944.0,5.254086116315612
945.0,5.178517430821735
946.0,5.334057402946355
947.0,5.379409908360218
948.0,5.3620968759250545
949.0,5.332865848466
950.0,5.419532827270326
951.0,5.182322039043493
952.0,5.2365249061596275
953.0,5.050073589530167
954.0,5.616206971852165
955.0,5.146245940972235
956.0,5.455299237818254
957.0,4.9272799558522715
958.0,5.498069755115085
959.0,5.189020552499957
960.0,5.263146348047524
961.0,5.165273934709683
962.0,5.525710636956943
963.0,5.297133455785374
964.0,5.513236358063638
965.0,5.371089119478792
966.0,5.492276637102126
967.0,5.672912396850839
968.0,5.451286351830376
969.0,5.391979915434896
970.0,5.142263365556472
971.0,5.672551091389293
972.0,5.270730257882132
973.0,5.023803236713527
974.0,5.382259292497405
