shift_cm-1,intensity
1000.0,20.632524878506498
1001.0,20.526856206239074
1002.0,20.702490135623798
1003.0,20.540871007341984
1004.0,20.829971778724577
1005.0,20.738387433948493
1006.0,21.170886681107817
1007.0,20.495124670184666
1008.0,20.752797393555813
1009.0,20.78867768979258
1010.0,21.108687065581186
1011.0,20.60191669760245
1012.0,20.910175387706104
1013.0,20.93140403481776
1014.0,20.74529695306105
1015.0,20.64391859842486
1016.0,20.90015357353119
1017.0,20.901609096434452
1018.0,20.58496236975133
1019.0,20.88849706076219
1020.0,21.03927275287893
1021.0,20.922534908204792
1022.0,20.676826862947017
1023.0,21.159977376070835
1024.0,20.83614892496602
1025.0,21.15213634845039
1026.0,20.789875635313223
1027.0,20.56713080255136
1028.0,20.878187923542292
1029.0,21.13808314693166
1030.0,21.015331446487544
1031.0,20.978514212011923
1032.0,21.03822693658363
1033.0,20.97642353745062
1034.0,21.454217957492563
1035.0,21.19165650261607
1036.0,20.942942427457186
1037.0,20.470343109708853
1038.0,21.704328475735334
1039.0,21.182819134681687
1040.0,21.065429494217405
1041.0,21.086806364559944
1042.0,21.24076594221607
1043.0,21.25271710058703
1044.0,21.35906987243856
1045.0,21.32538834600267
1046.0,21.26634533496323
1047.0,20.820069972176086
1048.0,21.20087879438227
1049.0,21.389716242365417
1050.0,21.355122333337402
1051.0,21.597054767276646
1052.0,21.156561832170965
1053.0,21.450036533009264
1054.0,21.56941905396213
1055.0,21.510618568741414
1056.0,21.49778064152585
1057.0,21.36236763240595
1058.0,21.282837854906305
1059.0,21.32545536659085
1060.0,21.41703354137163
1061.0,21.29121738066606
1062.0,21.770858349185204
1063.0,21.375690624029602
1064.0,21.678406060670707
1065.0,21.46390525352374
1066.0,21.47061325179717
1067.0,21.145469076324247
1068.0,21.111941170913045
1069.0,21.74599162825347
1070.0,21.78548581949861
1071.0,21.362626850849797
1072.0,21.5630249661091
1073.0,21.9784340124053
1074.0,21.759592680247614
1075.0,21.75531641853376
1076.0,21.687651956545306
1077.0,21.786955714415143
1078.0,21.790271923735872
1079.0,21.805402323167467
1080.0,21.73132701531069
1081.0,21.698183786487643
1082.0,21.610503979519184
1083.0,21.592800507131212
1084.0,21.96069620098912
1085.0,21.85837744103348
1086.0,21.963481801048196
1087.0,21.62653059171818
1088.0,21.732777999803986
1089.0,21.789105799805714
1090.0,21.77641715775819
1091.0,21.777022086441956
1092.0,21.909696393795347
1093.0,22.064668360819322
1094.0,21.888912104836113
1095.0,21.637772746979792
1096.0,21.757516146313463
1097.0,22.04487234729208
1098.0,22.149332499461213
1099.0,21.874055196944898
1100.0,21.98286311146554
1101.0,21.876343898590733
1102.0,21.76387667259426
1103.0,22.488502858340095
1104.0,22.26729290533588
1105.0,21.71916068832976
1106.0,21.73714996991776
1107.0,22.142896397716008
1108.0,22.033186369845772
1109.0,22.07954890483
1110.0,22.01507984883324
1111.0,21.85195312964562
1112.0,21.993218495708767
1113.0,21.99135043921676
1114.0,22.368430335020687
1115.0,22.163735198019726
1116.0,22.18446020270012
1117.0,22.061599711346563
1118.0,22.438856422027474
1119.0,22.296912213970042
1120.0,22.10126772358792
1121.0,22.503027863722945
1122.0,22.047717751914362
1123.0,22.299794388121782
1124.0,22.083189631118103
1125.0,22.330296678883176
1126.0,22.298150856286643
1127.0,22.465949685353547
1128.0,22.037240003395272
1129.0,22.394551844174373
1130.0,22.845011557230023
1131.0,22.24403433036755
1132.0,22.611023576740486
1133.0,22.33874031273543
1134.0,22.338888058906402
1135.0,22.353781256205284
1136.0,22.1233650900428
1137.0,22.450054464402967
1138.0,22.433928641162144
1139.0,22.394279163058915
1140.0,22.745979419161937
1141.0,22.43129014871369
1142.0,22.05036640349148
1143.0,22.30443201807515
1144.0,22.52935835760667
1145.0,22.529069573791563
1146.0,22.38185303553154
1147.0,22.39523877606651
1148.0,22.729506807507693
1149.0,22.05272672009853
1150.0,22.42469163014666
1151.0,22.343266208750947
1152.0,22.435622049844632
1153.0,22.536642985136947
1154.0,22.863217155633837
1155.0,22.3943521190559
1156.0,22.48752086323887
1157.0,22.49110406356818
1158.0,22.8277956279924
1159.0,22.347072782912498
1160.0,22.602593162857957
1161.0,22.28560037794419
1162.0,22.424991153625086
1163.0,22.4911749125032
1164.0,22.666578573371133
1165.0,22.34753295504959
1166.0,22.595237786282944
1167.0,22.388425606084432
1168.0,22.49683867199919
1169.0,22.61202563640555
1170.0,22.925512876723346
1171.0,22.55676499636939
1172.0,22.432977029180492
1173.0,22.941134653417564
1174.0,23.051948421740647
1175.0,22.578759237927233
1176.0,22.787469767661694
1177.0,22.694041930459054
1178.0,22.541541430574032
1179.0,22.99476406305824
1180.0,22.733697416186782
1181.0,22.78621706008829
1182.0,22.52501637085062
1183.0,22.877094448163632
1184.0,22.858111568016433
1185.0,23.006819119446092
1186.0,22.897528369494317
1187.0,22.946693297829672
1188.0,22.91993506416539
1189.0,22.688403588660247
1190.0,22.62793728711664
1191.0,22.64609833887812
1192.0,22.709902150629784
1193.0,22.871811025406508
1194.0,22.543495556104357
1195.0,22.678153316534903
1196.0,23.100834517058004
1197.0,23.098809080157828
1198.0,22.782627226290867
1199.0,23.227477074071007
1200.0,22.744657288377287
1201.0,22.603795595380205
1202.0,22.81552967882151
1203.0,22.842636985052234
1204.0,22.906760144667434
1205.0,23.038487090706344
1206.0,22.776751716271175
1207.0,22.920403018197483
1208.0,22.892524369768278
1209.0,23.05930117253165
1210.0,22.85705985452715
1211.0,22.451851364140037
1212.0,23.037733632411264
1213.0,22.96282572772249
1214.0,22.52631646262161
1215.0,22.948013075756506
1216.0,23.152148097120627
1217.0,23.08093203586802
1218.0,23.119400012647205
1219.0,23.73429218489699
1220.0,22.96630663439633
1221.0,23.077166479962223
1222.0,22.76966864637598
1223.0,23.439629178789097
1224.0,23.107037756991307
1225.0,23.033550381773683
1226.0,23.301341062095673
1227.0,22.948098026007568
1228.0,22.941493935431865
1229.0,22.946817968039536
1230.0,23.00171470532929
1231.0,22.880685077245232
1232.0,23.288452055236682
1233.0,23.11489952067552
1234.0,23.160132540586567
1235.0,23.269146004227803
1236.0,23.23852974480495
1237.0,23.44692450570653
1238.0,23.24675304641944
1239.0,23.04772241870939
1240.0,23.323983206153763
1241.0,22.953128082548176
1242.0,22.997080250906
1243.0,22.938487030523977
1244.0,23.044593531722224
1245.0,23.1380471307931
1246.0,23.15242731235361
1247.0,23.25555637701513
1248.0,23.087915124906708
1249.0,22.827238327259607
1250.0,23.140696739413546
1251.0,23.03724869457646
1252.0,23.101192218175747
1253.0,23.31418191425287
1254.0,22.924685121419476
1255.0,23.013774467905773
1256.0,23.15512262401249
1257.0,23.367614477116682
1258.0,23.409831271943972
1259.0,23.305269590287654
1260.0,23.508235698727432
1261.0,23.32495684957401
1262.0,23.488982697518157
1263.0,23.129705581894928
1264.0,23.17424054516389
1265.0,23.495295847510267
1266.0,23.250233150660097
1267.0,23.31066091122885
1268.0,23.497575294180525
1269.0,23.23722907952707
1270.0,23.380227042015495
1271.0,23.46688818322853
1272.0,23.377904965639033
1273.0,23.12879324330644
1274.0,23.191678999463246
1275.0,23.235746571339153
1276.0,23.567159355795493
1277.0,23.65561701563989
1278.0,23.471581389689426
1279.0,23.49911475811549
1280.0,23.95678280059733
1281.0,23.71754386882495
1282.0,23.378907284919215
1283.0,23.777097333381732
1284.0,23.605033579656343
1285.0,23.284316535925367
1286.0,23.473342754036885
1287.0,23.857399749439082
1288.0,23.42483189573387
1289.0,23.662681806345006
1290.0,23.66056913929832
1291.0,23.56514598371977
1292.0,23.948465367741893
1293.0,23.752649393654675
1294.0,23.848554048201024
1295.0,23.64936256851083
1296.0,23.652255777883617
1297.0,24.035385510777033
1298.0,23.952272804299845
1299.0,24.16773736661116
1300.0,24.679438716986915
1301.0,24.266042293516684
1302.0,24.58516057513289
1303.0,24.454130319277343
1304.0,24.530148629934583
1305.0,24.633621760246328
1306.0,24.750058028688567
1307.0,24.619790997339674
1308.0,24.79885806886362
1309.0,25.090589655868794
1310.0,25.158559893356983
1311.0,25.32030421956156
1312.0,25.30931495982248
1313.0,25.29973456457459
1314.0,26.00244844069611
1315.0,25.71025508275884
1316.0,26.22746142550664
1317.0,26.8750099295009
1318.0,26.741065348464726
1319.0,27.14845712862909
1320.0,27.503784139537196
1321.0,28.414346022383278
1322.0,28.67474451409267
1323.0,28.971242133673055
1324.0,30.076717106408562
1325.0,30.84998386921739
1326.0,31.35075867736259
1327.0,32.60404343570891
1328.0,33.71403695612185
1329.0,35.4528851845016
1330.0,36.51425686560049
1331.0,38.267389487889346
1332.0,40.527780109579865
1333.0,43.23657610558992
1334.0,45.65469842555471
1335.0,49.11797964113848
1336.0,52.37782128782565
1337.0,55.65006537102052
1338.0,58.490634071281356
1339.0,60.83028714239111
1340.0,60.64700672728131
1341.0,59.199596621719984
1342.0,55.890274628742674
1343.0,51.88745791413368
1344.0,48.06840807052172
1345.0,45.276856816236396
1346.0,42.180500842330716
1347.0,39.28758462459573
1348.0,37.51727245016504
1349.0,35.89058996991071
1350.0,34.60973704629489
1351.0,33.05776618230877
1352.0,32.21516033345969
1353.0,31.482541096485356
1354.0,30.87024534129521
1355.0,30.40389667372225
