shift_cm-1,intensity
800.0,-0.47100684684959265
801.0,-0.3673284063516537
802.0,2.4844810459054303
803.0,1.7987547532777481
804.0,-0.8437490040882192
805.0,-0.35159941911114584
806.0,-2.546819130562979
807.0,0.37720218445878057
808.0,-0.584814382326426
809.0,2.324586885693911
810.0,-2.3854528087715052
811.0,3.764872677215518
812.0,-2.9575689168874595
813.0,-2.4769596307828263
814.0,0.7228132367376059
815.0,1.0373480871651495
816.0,-1.9285905855304197
817.0,-0.07715987168870406
818.0,0.20931609421869232
819.0,1.7580210444850417
820.0,3.8377881854683356
821.0,-0.7140039669919198
822.0,2.227173016565642
823.0,-1.9229325311185521
824.0,1.1604187550979774
825.0,-0.5398277650640784
826.0,3.3381156423240395
827.0,-0.16536848568542292
828.0,0.3446977256094285
829.0,2.5460133963032905
830.0,-1.8137014369716984
831.0,0.6553271816883641
832.0,2.4082975175427404
833.0,-0.7953512475180662
834.0,-1.5461027670648309
835.0,-2.0038260963424284
836.0,1.3740284478321116
837.0,3.5776478655062163
838.0,-2.5082870058912823
839.0,1.6889478589193565
840.0,-1.9301423323538718
841.0,0.26197860105327986
842.0,-1.2620605427672733
843.0,3.0160554179747754
844.0,-0.2434423963685651
845.0,-0.18303082153308992
846.0,3.078234648581233
847.0,-2.131265606849044
848.0,2.6666698079724727
849.0,-2.439025245961237
850.0,0.7759225581537976
851.0,4.95161130786171
852.0,1.0682420303940743
853.0,-0.7036337028468767
854.0,-4.041497003950558
855.0,0.24286347329024668
856.0,-1.7938641194641773
857.0,-2.293452300605602
858.0,0.11719834270463952
859.0,-0.13764113478217402
860.0,-0.7043504624601127
861.0,2.7264171140467637
862.0,-4.10922871363938
863.0,2.6576107119201233
864.0,0.9578105501433627
865.0,-1.5788068740565895
866.0,2.1952558641667337
867.0,-1.259495722003485
868.0,-0.6216333585542969
869.0,0.3930861572121227
870.0,-0.06614889139210778
871.0,1.5234605739085036
872.0,-0.5077559723402711
873.0,0.995544607765967
874.0,-4.574508497878654
875.0,-3.07315167820913
876.0,-2.8721337968369958
877.0,-1.3441831734514262
878.0,-0.700194220533873
879.0,3.1005289664595175
880.0,0.49394045828249683
881.0,1.4573349246257745
882.0,0.6903908008537321
883.0,2.4688037323413123
884.0,0.49987925857195026
885.0,2.7259759742254213
886.0,-2.1523765023198593
887.0,-2.4580338956930223
888.0,1.9614950714505974
889.0,2.71491939870754
890.0,0.48953118613691715
891.0,-1.3469955298353995
892.0,-0.9448760708031886
893.0,0.4029163315269811
894.0,2.0594581640401874
895.0,-4.205113101705667
896.0,0.8332349116536378
897.0,3.0130020558817048
898.0,3.320479634440918
899.0,3.41018908803309
900.0,1.0606015763781471
901.0,-0.5011451065665209
902.0,3.075108489879889
903.0,2.839634198554302
904.0,-2.377587921766364
905.0,0.04455246793743259
906.0,-1.7941002513781448
907.0,-1.5812341141530908
908.0,3.622987663566291
909.0,0.8609068646123954
910.0,-0.772271720382144
911.0,4.545522249706133
912.0,-1.6101885370616817
913.0,0.5482991165999166
914.0,-1.3105982751737366
915.0,1.6322908687461701
916.0,-1.6012032821857745
917.0,-0.2575154386604773
918.0,0.7563208802196597
919.0,-1.1940843309379616
920.0,3.2407631035315636
921.0,3.094548847999939
922.0,-2.083711298262765
923.0,0.062070490314764394
924.0,-3.9685999746330203
925.0,0.18159401760025703
926.0,0.847500194139262
927.0,2.9364317880969812
928.0,-2.5760228237556704
929.0,4.520058082123508
930.0,1.0616743520094511
931.0,-0.13364856127499541
932.0,0.045878450057307694
933.0,-1.3421350213793386
934.0,2.805231279435685
935.0,-0.11500576402512397
936.0,6.117672330246733
937.0,0.9558198453181995
938.0,1.049621911636132
939.0,3.1454908379577846
940.0,-2.0858285057718464
941.0,-0.010988080393085006
942.0,-0.3738001983947866
943.0,-1.26537716280664
944.0,-0.39066108103329333
945.0,-1.130500887765417
946.0,-3.6261328270544078
947.0,-0.9301972820746713
948.0,0.34397106072414835
